shipper_id,employee_id,product_id,customer_id,order_id,prix_unitaire,quantite,discount,sous_total,order_date,required_date,shipped_date,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,is_shipped,customer_company_name,customer_contact_name,customer_contact_title,customer_address,customer_city,customer_region,customer_postal_code,customer_country,customer_phone,customer_fax,category_id,product_name,supplier_id,quantity_per_unit,product_unit_price,units_in_stock,units_on_order,reorder_level,discontinued,en_stock,category_name,category_description,picture,employee_first_name,employee_last_name,employee_title,employee_hire_date,employee_city,employee_country,employee_full_name,shipper_name,shipper_phone
2,5,55,CHOPS,10254,19.2,21,0.15,342.72,1996-07-11,1996-08-08,1996-07-23,22.98,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,true,Chop-suey Chinese,Yang Wang,Owner,Hauptstr. 29,Bern,,3012,SWITZERLAND,0452-076545,,6,Pâté chinois,25,24 boxes x 2 pies,24.0,115,0,20,0,true,Meat/Poultry,Prepared meats,,Steven,Buchanan,Sales Manager,1993-10-17,London,UK,Steven Buchanan,United Package,(503) 555-3199
3,9,59,RICSU,10255,44.0,30,0.0,1320.0,1996-07-12,1996-08-09,1996-07-15,148.33,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,true,Richter Supermarkt,Michael Holz,Sales Manager,Grenzacherweg 237,Genève,,1203,SWITZERLAND,0897-034214,,4,Raclette Courdavault,28,5 kg pkg.,55.0,79,0,0,0,true,Dairy Products,Cheeses,,Anne,Dodsworth,Sales Representative,1994-11-15,London,UK,Anne Dodsworth,Federal Shipping,(503) 555-9931
1,4,59,FRANK,10267,44.0,70,0.15,2618.0,1996-07-29,1996-08-26,1996-08-06,208.58,Frankenversand,Berliner Platz 43,München,,80805,Germany,true,Frankenversand,Peter Franken,Marketing Manager,Berliner Platz 43,München,,80805,GERMANY,089-0877310,089-0877451,4,Raclette Courdavault,28,5 kg pkg.,55.0,79,0,0,0,true,Dairy Products,Cheeses,,Margaret,Peacock,Sales Representative,1993-05-03,Redmond,USA,Margaret Peacock,Speedy Express,(503) 555-9831
1,1,59,MAGAA,10275,44.0,6,0.05,250.8,1996-08-07,1996-09-04,1996-08-09,26.93,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,true,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Via Ludovico il Moro 22,Bergamo,,24100,ITALY,035-640230,035-640231,4,Raclette Courdavault,28,5 kg pkg.,55.0,79,0,0,0,true,Dairy Products,Cheeses,,Nancy,Davolio,Sales Representative,1992-05-01,Seattle,USA,Nancy Davolio,Speedy Express,(503) 555-9831
2,8,59,BERGS,10278,44.0,15,0.0,660.0,1996-08-12,1996-09-09,1996-08-16,92.69,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,true,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,,S-958 22,SWEDEN,0921-12 34 65,0921-12 34 67,4,Raclette Courdavault,28,5 kg pkg.,55.0,79,0,0,0,true,Dairy Products,Cheeses,,Laura,Callahan,Inside Sales Coordinator,1994-03-05,Seattle,USA,Laura Callahan,United Package,(503) 555-3199
1,2,55,BERGS,10280,19.2,20,0.0,384.0,1996-08-14,1996-09-11,1996-09-12,8.98,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,true,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,,S-958 22,SWEDEN,0921-12 34 65,0921-12 34 67,6,Pâté chinois,25,24 boxes x 2 pies,24.0,115,0,20,0,true,Meat/Poultry,Prepared meats,,Andrew,Fuller,"Vice President, Sales",1992-08-14,Tacoma,USA,Andrew Fuller,Speedy Express,(503) 555-9831
2,6,59,HUNGO,10298,44.0,30,0.25,990.0,1996-09-05,1996-10-03,1996-09-11,168.22,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,true,Hungry Owl All-Night Grocers,Patricia Mckenna,Sales Associate,8 Johnstown Road,Cork,Co. Cork,,IRELAND,2967 542,2967 3333,4,Raclette Courdavault,28,5 kg pkg.,55.0,79,0,0,0,true,Dairy Products,Cheeses,,Michael,Suyama,Sales Representative,1993-10-17,London,UK,Michael Suyama,United Package,(503) 555-3199
2,1,59,TORTU,10304,44.0,10,0.0,440.0,1996-09-12,1996-10-10,1996-09-17,63.79,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,true,Tortuga Restaurante,Miguel Angel Paolino,Owner,Avda. Azteca 123,México D.F.,,05033,MEXICO,(5) 555-2933,,4,Raclette Courdavault,28,5 kg pkg.,55.0,79,0,0,0,true,Dairy Products,Cheeses,,Nancy,Davolio,Sales Representative,1992-05-01,Seattle,USA,Nancy Davolio,United Package,(503) 555-3199
1,3,4,HUNGO,10309,17.6,20,0.0,352.0,1996-09-19,1996-10-17,1996-10-23,47.3,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,true,Hungry Owl All-Night Grocers,Patricia Mckenna,Sales Associate,8 Johnstown Road,Cork,Co. Cork,,IRELAND,2967 542,2967 3333,2,Chef Anton's Cajun Seasoning,2,48 - 6 oz jars,22.0,53,0,0,0,true,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",,Janet,Leverling,Sales Representative,1992-04-01,Kirkland,USA,Janet Leverling,Speedy Express,(503) 555-9831
1,9,59,SAVEA,10324,44.0,40,0.15,1496.0,1996-10-08,1996-11-05,1996-10-10,214.27,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,true,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,ID,83720,USA,(208) 555-8097,,4,Raclette Courdavault,28,5 kg pkg.,55.0,79,0,0,0,true,Dairy Products,Cheeses,,Anne,Dodsworth,Sales Representative,1994-11-15,London,UK,Anne Dodsworth,Speedy Express,(503) 555-9831
