shipper_id,employee_id,product_id,customer_id,order_id,prix_unitaire,quantite,discount,sous_total,order_date,required_date,shipped_date,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,is_shipped,customer_company_name,customer_contact_name,customer_contact_title,customer_address,customer_city,customer_region,customer_postal_code,customer_country,customer_phone,customer_fax,category_id,product_name,supplier_id,quantity_per_unit,product_unit_price,units_in_stock,units_on_order,reorder_level,discontinued,en_stock,category_name,category_description,picture,employee_first_name,employee_last_name,employee_title,employee_hire_date,employee_city,employee_country,employee_full_name,shipper_name,shipper_phone
2,1,58,RATTC,10314,10.6,30,0.1,286.2,1996-09-25,1996-10-23,1996-10-04,74.16,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,true,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,2817 Milton Dr.,Albuquerque,NM,87110,USA,(505) 555-5939,(505) 555-3620,8,Escargots de Bourgogne,27,24 pieces,13.25,62,0,20,0,true,Seafood,Seaweed and fish,,Nancy,Davolio,Sales Representative,1992-05-01,Seattle,USA,Nancy Davolio,United Package,(503) 555-3199
1,2,58,FOLKO,10327,10.6,30,0.2,254.4,1996-10-11,1996-11-08,1996-10-14,63.36,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,true,Folk och fä HB,Maria Larsson,Owner,Åkergatan 24,Bräcke,,S-844 67,SWEDEN,0695-34 67 21,,8,Escargots de Bourgogne,27,24 pieces,13.25,62,0,20,0,true,Seafood,Seaweed and fish,,Andrew,Fuller,"Vice President, Sales",1992-08-14,Tacoma,USA,Andrew Fuller,Speedy Express,(503) 555-9831
3,4,58,HUNGO,10373,10.6,80,0.2,678.4,1996-12-05,1997-01-02,1996-12-11,124.12,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,true,Hungry Owl All-Night Grocers,Patricia Mckenna,Sales Associate,8 Johnstown Road,Cork,Co. Cork,,IRELAND,2967 542,2967 3333,8,Escargots de Bourgogne,27,24 pieces,13.25,62,0,20,0,true,Seafood,Seaweed and fish,,Margaret,Peacock,Sales Representative,1993-05-03,Redmond,USA,Margaret Peacock,Federal Shipping,(503) 555-9931
3,1,58,WOLZA,10374,10.6,15,0.0,159.0,1996-12-05,1997-01-02,1996-12-09,3.94,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland,true,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,ul. Filtrowa 68,Warszawa,,01-012,POLAND,(26) 642-7012,(26) 642-7012,8,Escargots de Bourgogne,27,24 pieces,13.25,62,0,20,0,true,Seafood,Seaweed and fish,,Nancy,Davolio,Sales Representative,1992-05-01,Seattle,USA,Nancy Davolio,Federal Shipping,(503) 555-9931
1,1,58,RICSU,10537,13.25,20,0.0,265.0,1997-05-14,1997-05-28,1997-05-19,78.85,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,true,Richter Supermarkt,Michael Holz,Sales Manager,Grenzacherweg 237,Genève,,1203,SWITZERLAND,0897-034214,,8,Escargots de Bourgogne,27,24 pieces,13.25,62,0,20,0,true,Seafood,Seaweed and fish,,Nancy,Davolio,Sales Representative,1992-05-01,Seattle,USA,Nancy Davolio,Speedy Express,(503) 555-9831
2,3,58,OLDWO,10594,13.25,30,0.0,397.5,1997-07-09,1997-08-06,1997-07-16,5.24,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,true,Old World Delicatessen,Rene Phillips,Sales Representative,2743 Bering St.,Anchorage,AK,99508,USA,(907) 555-7584,(907) 555-2880,8,Escargots de Bourgogne,27,24 pieces,13.25,62,0,20,0,true,Seafood,Seaweed and fish,,Janet,Leverling,Sales Representative,1992-04-01,Kirkland,USA,Janet Leverling,United Package,(503) 555-3199
1,4,58,WARTH,10636,13.25,6,0.0,79.5,1997-08-19,1997-09-16,1997-08-26,1.15,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,true,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Torikatu 38,Oulu,,90110,FINLAND,981-443655,981-443655,8,Escargots de Bourgogne,27,24 pieces,13.25,62,0,20,0,true,Seafood,Seaweed and fish,,Margaret,Peacock,Sales Representative,1993-05-03,Redmond,USA,Margaret Peacock,Speedy Express,(503) 555-9831
3,7,58,HUNGO,10661,13.25,49,0.2,519.4,1997-09-09,1997-10-07,1997-09-15,17.55,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,true,Hungry Owl All-Night Grocers,Patricia Mckenna,Sales Associate,8 Johnstown Road,Cork,Co. Cork,,IRELAND,2967 542,2967 3333,8,Escargots de Bourgogne,27,24 pieces,13.25,62,0,20,0,true,Seafood,Seaweed and fish,,Robert,King,Sales Representative,1994-01-02,London,UK,Robert King,Federal Shipping,(503) 555-9931
2,5,58,FRANK,10675,13.25,30,0.0,397.5,1997-09-19,1997-10-17,1997-09-23,31.85,Frankenversand,Berliner Platz 43,München,,80805,Germany,true,Frankenversand,Peter Franken,Marketing Manager,Berliner Platz 43,München,,80805,GERMANY,089-0877310,089-0877451,8,Escargots de Bourgogne,27,24 pieces,13.25,62,0,20,0,true,Seafood,Seaweed and fish,,Steven,Buchanan,Sales Manager,1993-10-17,London,UK,Steven Buchanan,United Package,(503) 555-3199
1,3,58,LINOD,10697,13.25,30,0.25,298.13,1997-10-08,1997-11-05,1997-10-14,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,true,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,VENEZUELA,(8) 34-56-12,(8) 34-93-93,8,Escargots de Bourgogne,27,24 pieces,13.25,62,0,20,0,true,Seafood,Seaweed and fish,,Janet,Leverling,Sales Representative,1992-04-01,Kirkland,USA,Janet Leverling,Speedy Express,(503) 555-9831
