shipper_id,employee_id,product_id,customer_id,order_id,prix_unitaire,quantite,discount,sous_total,order_date,required_date,shipped_date,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,is_shipped,customer_company_name,customer_contact_name,customer_contact_title,customer_address,customer_city,customer_region,customer_postal_code,customer_country,customer_phone,customer_fax,category_id,product_name,supplier_id,quantity_per_unit,product_unit_price,units_in_stock,units_on_order,reorder_level,discontinued,en_stock,category_name,category_description,picture,employee_first_name,employee_last_name,employee_title,employee_hire_date,employee_city,employee_country,employee_full_name,shipper_name,shipper_phone
3,2,28,MORGK,10277,36.4,20,0.0,728.0,1996-08-09,1996-09-06,1996-08-13,125.77,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,true,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,Heerstr. 22,Leipzig,,04179,GERMANY,0342-023176,,7,Rössle Sauerkraut,12,25 - 825 g cans,45.6,26,0,0,1,true,Produce,Dried fruit and bean curd,,Andrew,Fuller,"Vice President, Sales",1992-08-14,Tacoma,USA,Andrew Fuller,Federal Shipping,(503) 555-9931
2,4,28,SUPRD,10302,36.4,28,0.0,1019.2,1996-09-10,1996-10-08,1996-10-09,6.27,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,true,Suprêmes délices,Pascale Cartrain,Accounting Manager,"Boulevard Tirou, 255",Charleroi,,B-6000,BELGIUM,(071) 23 67 22 20,(071) 23 67 22 21,7,Rössle Sauerkraut,12,25 - 825 g cans,45.6,26,0,0,1,true,Produce,Dried fruit and bean curd,,Margaret,Peacock,Sales Representative,1993-05-03,Redmond,USA,Margaret Peacock,United Package,(503) 555-3199
2,2,28,WANDK,10312,36.4,4,0.0,145.6,1996-09-23,1996-10-21,1996-10-03,40.26,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,true,Die Wandernde Kuh,Rita Müller,Sales Representative,Adenauerallee 900,Stuttgart,,70563,GERMANY,0711-020361,0711-035428,7,Rössle Sauerkraut,12,25 - 825 g cans,45.6,26,0,0,1,true,Produce,Dried fruit and bean curd,,Andrew,Fuller,"Vice President, Sales",1992-08-14,Tacoma,USA,Andrew Fuller,United Package,(503) 555-3199
3,7,28,TORTU,10319,36.4,14,0.0,509.6,1996-10-02,1996-10-30,1996-10-11,64.5,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,true,Tortuga Restaurante,Miguel Angel Paolino,Owner,Avda. Azteca 123,México D.F.,,05033,MEXICO,(5) 555-2933,,7,Rössle Sauerkraut,12,25 - 825 g cans,45.6,26,0,0,1,true,Produce,Dried fruit and bean curd,,Robert,King,Sales Representative,1994-01-02,London,UK,Robert King,Federal Shipping,(503) 555-9931
3,4,28,BLONP,10360,36.4,30,0.0,1092.0,1996-11-22,1996-12-20,1996-12-02,131.7,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,true,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,"24, place Kléber",Strasbourg,,67000,FRANCE,88.60.15.31,88.60.15.32,7,Rössle Sauerkraut,12,25 - 825 g cans,45.6,26,0,0,1,true,Produce,Dried fruit and bean curd,,Margaret,Peacock,Sales Representative,1993-05-03,Redmond,USA,Margaret Peacock,Federal Shipping,(503) 555-9931
2,2,28,ERNSH,10368,36.4,13,0.1,425.88,1996-11-29,1996-12-27,1996-12-02,101.95,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,true,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,AUSTRIA,7675-3425,7675-3426,7,Rössle Sauerkraut,12,25 - 825 g cans,45.6,26,0,0,1,true,Produce,Dried fruit and bean curd,,Andrew,Fuller,"Vice President, Sales",1992-08-14,Tacoma,USA,Andrew Fuller,United Package,(503) 555-3199
3,1,28,SEVES,10377,36.4,20,0.15,618.8,1996-12-09,1997-01-06,1996-12-13,22.21,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK,true,Seven Seas Imports,Hari Kumar,Sales Manager,90 Wadhurst Rd.,London,,OX15 4NB,UK,(171) 555-1717,(171) 555-5646,7,Rössle Sauerkraut,12,25 - 825 g cans,45.6,26,0,0,1,true,Produce,Dried fruit and bean curd,,Nancy,Davolio,Sales Representative,1992-05-01,Seattle,USA,Nancy Davolio,Federal Shipping,(503) 555-9931
2,1,28,SANTG,10387,36.4,6,0.0,218.4,1996-12-18,1997-01-15,1996-12-20,93.63,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,true,Santé Gourmet,Jonas Bergulfsen,Owner,Erling Skakkes gate 78,Stavern,,4110,NORWAY,07-98 92 35,07-98 92 47,7,Rössle Sauerkraut,12,25 - 825 g cans,45.6,26,0,0,1,true,Produce,Dried fruit and bean curd,,Nancy,Davolio,Sales Representative,1992-05-01,Seattle,USA,Nancy Davolio,United Package,(503) 555-3199
1,7,28,QUEEN,10406,36.4,42,0.1,1375.92,1997-01-07,1997-02-18,1997-01-13,108.04,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,true,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,BRAZIL,(11) 555-1189,,7,Rössle Sauerkraut,12,25 - 825 g cans,45.6,26,0,0,1,true,Produce,Dried fruit and bean curd,,Robert,King,Sales Representative,1994-01-02,London,UK,Robert King,Speedy Express,(503) 555-9831
1,8,28,REGGC,10443,36.4,12,0.0,436.8,1997-02-12,1997-03-12,1997-02-14,13.95,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,true,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Strada Provinciale 124,Reggio Emilia,,42100,ITALY,0522-556721,0522-556722,7,Rössle Sauerkraut,12,25 - 825 g cans,45.6,26,0,0,1,true,Produce,Dried fruit and bean curd,,Laura,Callahan,Inside Sales Coordinator,1994-03-05,Seattle,USA,Laura Callahan,Speedy Express,(503) 555-9831
