shipper_id,employee_id,product_id,customer_id,order_id,prix_unitaire,quantite,discount,sous_total,order_date,required_date,shipped_date,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,is_shipped,customer_company_name,customer_contact_name,customer_contact_title,customer_address,customer_city,customer_region,customer_postal_code,customer_country,customer_phone,customer_fax,category_id,product_name,supplier_id,quantity_per_unit,product_unit_price,units_in_stock,units_on_order,reorder_level,discontinued,en_stock,category_name,category_description,picture,employee_first_name,employee_last_name,employee_title,employee_hire_date,employee_city,employee_country,employee_full_name,shipper_name,shipper_phone
3,8,56,RATTC,10262,30.4,2,0.0,60.8,1996-07-22,1996-08-19,1996-07-25,48.29,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,true,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,2817 Milton Dr.,Albuquerque,NM,87110,USA,(505) 555-5939,(505) 555-3620,5,Gnocchi di nonna Alice,26,24 - 250 g pkgs.,38.0,21,10,30,0,true,Grains/Cereals,"Breads, crackers, pasta, and cereal",,Laura,Callahan,Inside Sales Coordinator,1994-03-05,Seattle,USA,Laura Callahan,Federal Shipping,(503) 555-9931
2,2,56,VINET,10295,30.4,4,0.0,121.6,1996-09-02,1996-09-30,1996-09-10,1.15,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,true,Vins et alcools Chevalier,Paul Henriot,Accounting Manager,59 rue de l'Abbaye,Reims,,51100,FRANCE,26.47.15.10,26.47.15.11,5,Gnocchi di nonna Alice,26,24 - 250 g pkgs.,38.0,21,10,30,0,true,Grains/Cereals,"Breads, crackers, pasta, and cereal",,Andrew,Fuller,"Vice President, Sales",1992-08-14,Tacoma,USA,Andrew Fuller,United Package,(503) 555-3199
2,8,56,WANDK,10301,30.4,20,0.0,608.0,1996-09-09,1996-10-07,1996-09-17,45.08,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,true,Die Wandernde Kuh,Rita Müller,Sales Representative,Adenauerallee 900,Stuttgart,,70563,GERMANY,0711-020361,0711-035428,5,Gnocchi di nonna Alice,26,24 - 250 g pkgs.,38.0,21,10,30,0,true,Grains/Cereals,"Breads, crackers, pasta, and cereal",,Laura,Callahan,Inside Sales Coordinator,1994-03-05,Seattle,USA,Laura Callahan,United Package,(503) 555-3199
2,4,56,SPLIR,10329,30.4,12,0.05,346.56,1996-10-15,1996-11-26,1996-10-23,191.67,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,true,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,P.O. Box 555,Lander,WY,82520,USA,(307) 555-4680,(307) 555-6525,5,Gnocchi di nonna Alice,26,24 - 250 g pkgs.,38.0,21,10,30,0,true,Grains/Cereals,"Breads, crackers, pasta, and cereal",,Margaret,Peacock,Sales Representative,1993-05-03,Redmond,USA,Margaret Peacock,United Package,(503) 555-3199
3,3,56,RATTC,10346,30.4,20,0.0,608.0,1996-11-05,1996-12-17,1996-11-08,142.08,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,true,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,2817 Milton Dr.,Albuquerque,NM,87110,USA,(505) 555-5939,(505) 555-3620,5,Gnocchi di nonna Alice,26,24 - 250 g pkgs.,38.0,21,10,30,0,true,Grains/Cereals,"Breads, crackers, pasta, and cereal",,Janet,Leverling,Sales Representative,1992-04-01,Kirkland,USA,Janet Leverling,Federal Shipping,(503) 555-9931
2,8,56,SPLIR,10369,30.4,18,0.25,410.4,1996-12-02,1996-12-30,1996-12-09,195.68,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,true,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,P.O. Box 555,Lander,WY,82520,USA,(307) 555-4680,(307) 555-6525,5,Gnocchi di nonna Alice,26,24 - 250 g pkgs.,38.0,21,10,30,0,true,Grains/Cereals,"Breads, crackers, pasta, and cereal",,Laura,Callahan,Inside Sales Coordinator,1994-03-05,Seattle,USA,Laura Callahan,United Package,(503) 555-3199
3,8,56,AROUT,10383,30.4,20,0.0,608.0,1996-12-16,1997-01-13,1996-12-18,34.24,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,true,Around the Horn,Thomas Hardy,Sales Representative,120 Hanover Sq.,London,,WA1 1DP,UK,(171) 555-7788,(171) 555-6750,5,Gnocchi di nonna Alice,26,24 - 250 g pkgs.,38.0,21,10,30,0,true,Grains/Cereals,"Breads, crackers, pasta, and cereal",,Laura,Callahan,Inside Sales Coordinator,1994-03-05,Seattle,USA,Laura Callahan,Federal Shipping,(503) 555-9931
1,1,56,RATTC,10401,30.4,70,0.0,2128.0,1997-01-01,1997-01-29,1997-01-10,12.51,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,true,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,2817 Milton Dr.,Albuquerque,NM,87110,USA,(505) 555-5939,(505) 555-3620,5,Gnocchi di nonna Alice,26,24 - 250 g pkgs.,38.0,21,10,30,0,true,Grains/Cereals,"Breads, crackers, pasta, and cereal",,Nancy,Davolio,Sales Representative,1992-05-01,Seattle,USA,Nancy Davolio,Speedy Express,(503) 555-9831
1,4,56,GALED,10426,30.4,5,0.0,152.0,1997-01-27,1997-02-24,1997-02-06,18.69,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,,8022,Spain,true,Galería del gastrónomo,Eduardo Saavedra,Marketing Manager,"Rambla de Cataluña, 23",Barcelona,,08022,SPAIN,(93) 203 4560,(93) 203 4561,5,Gnocchi di nonna Alice,26,24 - 250 g pkgs.,38.0,21,10,30,0,true,Grains/Cereals,"Breads, crackers, pasta, and cereal",,Margaret,Peacock,Sales Representative,1993-05-03,Redmond,USA,Margaret Peacock,Speedy Express,(503) 555-9831
1,4,56,ERNSH,10430,30.4,30,0.0,912.0,1997-01-30,1997-02-13,1997-02-03,458.78,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,true,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,AUSTRIA,7675-3425,7675-3426,5,Gnocchi di nonna Alice,26,24 - 250 g pkgs.,38.0,21,10,30,0,true,Grains/Cereals,"Breads, crackers, pasta, and cereal",,Margaret,Peacock,Sales Representative,1993-05-03,Redmond,USA,Margaret Peacock,Speedy Express,(503) 555-9831
