shipper_id,employee_id,product_id,customer_id,order_id,prix_unitaire,quantite,discount,sous_total,order_date,required_date,shipped_date,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,is_shipped,customer_company_name,customer_contact_name,customer_contact_title,customer_address,customer_city,customer_region,customer_postal_code,customer_country,customer_phone,customer_fax,category_id,product_name,supplier_id,quantity_per_unit,product_unit_price,units_in_stock,units_on_order,reorder_level,discontinued,en_stock,category_name,category_description,picture,employee_first_name,employee_last_name,employee_title,employee_hire_date,employee_city,employee_country,employee_full_name,shipper_name,shipper_phone
1,2,75,BERGS,10280,6.2,30,0.0,186.0,1996-08-14,1996-09-11,1996-09-12,8.98,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,true,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,,S-958 22,SWEDEN,0921-12 34 65,0921-12 34 67,1,Rhönbräu Klosterbier,12,24 - 0.5 l bottles,7.75,125,0,25,0,true,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Andrew,Fuller,"Vice President, Sales",1992-08-14,Tacoma,USA,Andrew Fuller,Speedy Express,(503) 555-9831
3,1,75,TORTU,10293,6.2,6,0.0,37.2,1996-08-29,1996-09-26,1996-09-11,21.18,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,true,Tortuga Restaurante,Miguel Angel Paolino,Owner,Avda. Azteca 123,México D.F.,,05033,MEXICO,(5) 555-2933,,1,Rhönbräu Klosterbier,12,24 - 0.5 l bottles,7.75,125,0,25,0,true,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Nancy,Davolio,Sales Representative,1992-05-01,Seattle,USA,Nancy Davolio,Federal Shipping,(503) 555-9931
2,4,75,RATTC,10294,6.2,6,0.0,37.2,1996-08-30,1996-09-27,1996-09-05,147.26,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,true,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,2817 Milton Dr.,Albuquerque,NM,87110,USA,(505) 555-5939,(505) 555-3620,1,Rhönbräu Klosterbier,12,24 - 0.5 l bottles,7.75,125,0,25,0,true,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Margaret,Peacock,Sales Representative,1993-05-03,Redmond,USA,Margaret Peacock,United Package,(503) 555-3199
2,2,75,WANDK,10312,6.2,10,0.0,62.0,1996-09-23,1996-10-21,1996-10-03,40.26,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,true,Die Wandernde Kuh,Rita Müller,Sales Representative,Adenauerallee 900,Stuttgart,,70563,GERMANY,0711-020361,0711-035428,1,Rhönbräu Klosterbier,12,24 - 0.5 l bottles,7.75,125,0,25,0,true,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Andrew,Fuller,"Vice President, Sales",1992-08-14,Tacoma,USA,Andrew Fuller,United Package,(503) 555-3199
2,4,75,BOLID,10326,6.2,50,0.0,310.0,1996-10-10,1996-11-07,1996-10-14,77.92,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,,28023,Spain,true,Bólido Comidas preparadas,Martín Sommer,Owner,"C/ Araquil, 67",Madrid,,28023,SPAIN,(91) 555 22 82,(91) 555 91 99,1,Rhönbräu Klosterbier,12,24 - 0.5 l bottles,7.75,125,0,25,0,true,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Margaret,Peacock,Sales Representative,1993-05-03,Redmond,USA,Margaret Peacock,United Package,(503) 555-3199
3,4,75,FAMIA,10347,6.2,6,0.15,31.62,1996-11-06,1996-12-04,1996-11-08,3.1,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,true,Familia Arquibaldo,Aria Cruz,Marketing Assistant,"Rua Orós, 92",Sao Paulo,SP,05442-030,BRAZIL,(11) 555-9857,,1,Rhönbräu Klosterbier,12,24 - 0.5 l bottles,7.75,125,0,25,0,true,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Margaret,Peacock,Sales Representative,1993-05-03,Redmond,USA,Margaret Peacock,Federal Shipping,(503) 555-9931
3,4,75,DRACD,10363,6.2,12,0.0,74.4,1996-11-26,1996-12-24,1996-12-04,30.54,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany,true,Drachenblut Delikatessen,Sven Ottlieb,Order Administrator,Walserweg 21,Aachen,,52066,GERMANY,0241-039123,0241-059428,1,Rhönbräu Klosterbier,12,24 - 0.5 l bottles,7.75,125,0,25,0,true,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Margaret,Peacock,Sales Representative,1993-05-03,Redmond,USA,Margaret Peacock,Federal Shipping,(503) 555-9931
2,3,75,BLONP,10436,6.2,24,0.1,133.92,1997-02-05,1997-03-05,1997-02-11,156.66,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,true,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,"24, place Kléber",Strasbourg,,67000,FRANCE,88.60.15.31,88.60.15.32,1,Rhönbräu Klosterbier,12,24 - 0.5 l bottles,7.75,125,0,25,0,true,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Janet,Leverling,Sales Representative,1992-04-01,Kirkland,USA,Janet Leverling,United Package,(503) 555-3199
1,8,75,FOLKO,10460,6.2,4,0.25,18.6,1997-02-28,1997-03-28,1997-03-03,16.27,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,true,Folk och fä HB,Maria Larsson,Owner,Åkergatan 24,Bräcke,,S-844 67,SWEDEN,0695-34 67 21,,1,Rhönbräu Klosterbier,12,24 - 0.5 l bottles,7.75,125,0,25,0,true,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Laura,Callahan,Inside Sales Coordinator,1994-03-05,Seattle,USA,Laura Callahan,Speedy Express,(503) 555-9831
2,5,75,PERIC,10474,6.2,10,0.0,62.0,1997-03-13,1997-04-10,1997-03-21,83.49,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,05033,Mexico,true,Pericles Comidas clásicas,Guillermo Fernández,Sales Representative,Calle Dr. Jorge Cash 321,México D.F.,,05033,MEXICO,(5) 552-3745,(5) 545-3745,1,Rhönbräu Klosterbier,12,24 - 0.5 l bottles,7.75,125,0,25,0,true,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Steven,Buchanan,Sales Manager,1993-10-17,London,UK,Steven Buchanan,United Package,(503) 555-3199
