shipper_id,employee_id,product_id,customer_id,order_id,prix_unitaire,quantite,discount,sous_total,order_date,required_date,shipped_date,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,is_shipped,customer_company_name,customer_contact_name,customer_contact_title,customer_address,customer_city,customer_region,customer_postal_code,customer_country,customer_phone,customer_fax,category_id,product_name,supplier_id,quantity_per_unit,product_unit_price,units_in_stock,units_on_order,reorder_level,discontinued,en_stock,category_name,category_description,picture,employee_first_name,employee_last_name,employee_title,employee_hire_date,employee_city,employee_country,employee_full_name,shipper_name,shipper_phone
3,8,34,RICAR,10287,11.2,20,0.0,224.0,1996-08-22,1996-09-19,1996-08-28,12.76,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,true,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,BRAZIL,(21) 555-3412,,1,Sasquatch Ale,16,24 - 12 oz bottles,14.0,111,0,15,0,true,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Laura,Callahan,Inside Sales Coordinator,1994-03-05,Seattle,USA,Laura Callahan,Federal Shipping,(503) 555-9931
2,4,34,ISLAT,10315,11.2,14,0.0,156.8,1996-09-26,1996-10-24,1996-10-03,41.76,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,true,Island Trading,Helen Bennett,Marketing Manager,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,(198) 555-8888,,1,Sasquatch Ale,16,24 - 12 oz bottles,14.0,111,0,15,0,true,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Margaret,Peacock,Sales Representative,1993-05-03,Redmond,USA,Margaret Peacock,United Package,(503) 555-3199
1,5,34,LAMAI,10358,11.2,10,0.05,106.4,1996-11-20,1996-12-18,1996-11-27,19.64,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,true,La maison d'Asie,Annette Roulet,Sales Manager,1 rue Alsace-Lorraine,Toulouse,,31000,FRANCE,61.77.61.10,61.77.61.11,1,Sasquatch Ale,16,24 - 12 oz bottles,14.0,111,0,15,0,true,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Steven,Buchanan,Sales Manager,1993-10-17,London,UK,Steven Buchanan,Speedy Express,(503) 555-9831
3,7,34,VAFFE,10367,11.2,36,0.0,403.2,1996-11-28,1996-12-26,1996-12-02,13.55,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,true,Vaffeljernet,Palle Ibsen,Sales Manager,Smagsloget 45,Århus,,8200,DENMARK,86 21 32 43,86 22 33 44,1,Sasquatch Ale,16,24 - 12 oz bottles,14.0,111,0,15,0,true,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Robert,King,Sales Representative,1994-01-02,London,UK,Robert King,Federal Shipping,(503) 555-9931
3,9,34,FAMIA,10386,11.2,10,0.0,112.0,1996-12-18,1997-01-01,1996-12-25,13.99,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,true,Familia Arquibaldo,Aria Cruz,Marketing Assistant,"Rua Orós, 92",Sao Paulo,SP,05442-030,BRAZIL,(11) 555-9857,,1,Sasquatch Ale,16,24 - 12 oz bottles,14.0,111,0,15,0,true,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Anne,Dodsworth,Sales Representative,1994-11-15,London,UK,Anne Dodsworth,Federal Shipping,(503) 555-9931
2,3,34,TOMSP,10438,11.2,20,0.2,179.2,1997-02-06,1997-03-06,1997-02-14,8.24,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany,true,Toms Spezialitäten,Karin Josephs,Marketing Manager,Luisenstr. 48,Münster,,44087,GERMANY,0251-031259,0251-035695,1,Sasquatch Ale,16,24 - 12 oz bottles,14.0,111,0,15,0,true,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Janet,Leverling,Sales Representative,1992-04-01,Kirkland,USA,Janet Leverling,United Package,(503) 555-3199
2,7,34,WHITC,10483,11.2,35,0.05,372.4,1997-03-24,1997-04-21,1997-04-25,15.28,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,true,White Clover Markets,Karl Jablonski,Owner,305 - 14th Ave. S. Suite 3B,Seattle,WA,98128,USA,(206) 555-4112,(206) 555-4115,1,Sasquatch Ale,16,24 - 12 oz bottles,14.0,111,0,15,0,true,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Robert,King,Sales Representative,1994-01-02,London,UK,Robert King,United Package,(503) 555-3199
2,3,34,TOMSP,10548,14.0,10,0.25,105.0,1997-05-26,1997-06-23,1997-06-02,1.43,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany,true,Toms Spezialitäten,Karin Josephs,Marketing Manager,Luisenstr. 48,Münster,,44087,GERMANY,0251-031259,0251-035695,1,Sasquatch Ale,16,24 - 12 oz bottles,14.0,111,0,15,0,true,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Janet,Leverling,Sales Representative,1992-04-01,Kirkland,USA,Janet Leverling,United Package,(503) 555-3199
3,7,34,ANTON,10573,14.0,40,0.0,560.0,1997-06-19,1997-07-17,1997-06-20,84.84,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,true,Antonio Moreno Taquería,Antonio Moreno,Owner,Mataderos  2312,México D.F.,,05023,MEXICO,(5) 555-3932,,1,Sasquatch Ale,16,24 - 12 oz bottles,14.0,111,0,15,0,true,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Robert,King,Sales Representative,1994-01-02,London,UK,Robert King,Federal Shipping,(503) 555-9931
2,4,34,VAFFE,10688,14.0,14,0.0,196.0,1997-10-01,1997-10-15,1997-10-07,299.09,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,true,Vaffeljernet,Palle Ibsen,Sales Manager,Smagsloget 45,Århus,,8200,DENMARK,86 21 32 43,86 22 33 44,1,Sasquatch Ale,16,24 - 12 oz bottles,14.0,111,0,15,0,true,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Margaret,Peacock,Sales Representative,1993-05-03,Redmond,USA,Margaret Peacock,United Package,(503) 555-3199
