shipper_id,employee_id,product_id,customer_id,order_id,prix_unitaire,quantite,discount,sous_total,order_date,required_date,shipped_date,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,is_shipped,customer_company_name,customer_contact_name,customer_contact_title,customer_address,customer_city,customer_region,customer_postal_code,customer_country,customer_phone,customer_fax,category_id,product_name,supplier_id,quantity_per_unit,product_unit_price,units_in_stock,units_on_order,reorder_level,discontinued,en_stock,category_name,category_description,picture,employee_first_name,employee_last_name,employee_title,employee_hire_date,employee_city,employee_country,employee_full_name,shipper_name,shipper_phone
3,7,3,BSBEV,10289,8.0,30,0.0,240.0,1996-08-26,1996-09-23,1996-08-28,22.77,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,true,B's Beverages,Victoria Ashworth,Sales Representative,Fauntleroy Circus,London,,EC2 5NT,UK,(171) 555-1212,,2,Aniseed Syrup,1,12 - 550 ml bottles,10.0,13,70,25,0,true,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",,Robert,King,Sales Representative,1994-01-02,London,UK,Robert King,Federal Shipping,(503) 555-9931
1,1,3,LINOD,10405,8.0,50,0.0,400.0,1997-01-06,1997-02-03,1997-01-22,34.82,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,true,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,VENEZUELA,(8) 34-56-12,(8) 34-93-93,2,Aniseed Syrup,1,12 - 550 ml bottles,10.0,13,70,25,0,true,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",,Nancy,Davolio,Sales Representative,1992-05-01,Seattle,USA,Nancy Davolio,Speedy Express,(503) 555-9831
2,4,3,LINOD,10485,8.0,20,0.1,144.0,1997-03-25,1997-04-08,1997-03-31,64.45,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,true,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,VENEZUELA,(8) 34-56-12,(8) 34-93-93,2,Aniseed Syrup,1,12 - 550 ml bottles,10.0,13,70,25,0,true,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",,Margaret,Peacock,Sales Representative,1993-05-03,Redmond,USA,Margaret Peacock,United Package,(503) 555-3199
3,3,3,QUICK,10540,10.0,60,0.0,600.0,1997-05-19,1997-06-16,1997-06-13,1007.64,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,true,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,,01307,GERMANY,0372-035188,,2,Aniseed Syrup,1,12 - 550 ml bottles,10.0,13,70,25,0,true,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",,Janet,Leverling,Sales Representative,1992-04-01,Kirkland,USA,Janet Leverling,Federal Shipping,(503) 555-9931
1,1,3,VAFFE,10591,10.0,14,0.0,140.0,1997-07-07,1997-07-21,1997-07-16,55.92,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,true,Vaffeljernet,Palle Ibsen,Sales Manager,Smagsloget 45,Århus,,8200,DENMARK,86 21 32 43,86 22 33 44,2,Aniseed Syrup,1,12 - 550 ml bottles,10.0,13,70,25,0,true,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",,Nancy,Davolio,Sales Representative,1992-05-01,Seattle,USA,Nancy Davolio,Speedy Express,(503) 555-9831
1,4,3,ALFKI,10702,10.0,6,0.0,60.0,1997-10-13,1997-11-24,1997-10-21,23.94,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany,true,Alfreds Futterkiste,Maria Anders,Sales Representative,Obere Str. 57,Berlin,,12209,GERMANY,030-0074321,030-0076545,2,Aniseed Syrup,1,12 - 550 ml bottles,10.0,13,70,25,0,true,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",,Margaret,Peacock,Sales Representative,1993-05-03,Redmond,USA,Margaret Peacock,Speedy Express,(503) 555-9831
3,3,3,BOTTM,10742,10.0,20,0.0,200.0,1997-11-14,1997-12-12,1997-11-18,243.73,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,true,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,CANADA,(604) 555-4729,(604) 555-3745,2,Aniseed Syrup,1,12 - 550 ml bottles,10.0,13,70,25,0,true,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",,Janet,Leverling,Sales Representative,1992-04-01,Kirkland,USA,Janet Leverling,Federal Shipping,(503) 555-9931
3,6,3,ERNSH,10764,10.0,20,0.1,180.0,1997-12-03,1997-12-31,1997-12-08,145.45,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,true,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,AUSTRIA,7675-3425,7675-3426,2,Aniseed Syrup,1,12 - 550 ml bottles,10.0,13,70,25,0,true,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",,Michael,Suyama,Sales Representative,1993-10-17,London,UK,Michael Suyama,Federal Shipping,(503) 555-9931
2,9,3,KOENE,10849,10.0,49,0.0,490.0,1998-01-23,1998-02-20,1998-01-30,0.56,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,true,Königlich Essen,Philip Cramer,Sales Associate,Maubelstr. 90,Brandenburg,,14776,GERMANY,0555-09876,,2,Aniseed Syrup,1,12 - 550 ml bottles,10.0,13,70,25,0,true,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",,Anne,Dodsworth,Sales Representative,1994-11-15,London,UK,Anne Dodsworth,United Package,(503) 555-3199
2,8,3,BERGS,10857,10.0,30,0.0,300.0,1998-01-28,1998-02-25,1998-02-06,188.85,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,true,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,,S-958 22,SWEDEN,0921-12 34 65,0921-12 34 67,2,Aniseed Syrup,1,12 - 550 ml bottles,10.0,13,70,25,0,true,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",,Laura,Callahan,Inside Sales Coordinator,1994-03-05,Seattle,USA,Laura Callahan,United Package,(503) 555-3199
