shipper_id,employee_id,product_id,customer_id,order_id,prix_unitaire,quantite,discount,sous_total,order_date,required_date,shipped_date,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,is_shipped,customer_company_name,customer_contact_name,customer_contact_title,customer_address,customer_city,customer_region,customer_postal_code,customer_country,customer_phone,customer_fax,category_id,product_name,supplier_id,quantity_per_unit,product_unit_price,units_in_stock,units_on_order,reorder_level,discontinued,en_stock,category_name,category_description,picture,employee_first_name,employee_last_name,employee_title,employee_hire_date,employee_city,employee_country,employee_full_name,shipper_name,shipper_phone
1,4,61,QUICK,10418,22.8,16,0.0,364.8,1997-01-17,1997-02-14,1997-01-24,17.55,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,true,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,,01307,GERMANY,0372-035188,,2,Sirop d'érable,29,24 - 500 ml bottles,28.5,113,0,25,0,true,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",,Margaret,Peacock,Sales Representative,1993-05-03,Redmond,USA,Margaret Peacock,Speedy Express,(503) 555-9831
2,4,61,SAVEA,10440,22.8,90,0.15,1744.2,1997-02-10,1997-03-10,1997-02-28,86.53,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,true,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,ID,83720,USA,(208) 555-8097,,2,Sirop d'érable,29,24 - 500 ml bottles,28.5,113,0,25,0,true,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",,Margaret,Peacock,Sales Representative,1993-05-03,Redmond,USA,Margaret Peacock,United Package,(503) 555-3199
2,8,61,WARTH,10455,22.8,25,0.0,570.0,1997-02-24,1997-04-07,1997-03-03,180.45,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,true,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Torikatu 38,Oulu,,90110,FINLAND,981-443655,981-443655,2,Sirop d'érable,29,24 - 500 ml bottles,28.5,113,0,25,0,true,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",,Laura,Callahan,Inside Sales Coordinator,1994-03-05,Seattle,USA,Laura Callahan,United Package,(503) 555-3199
3,4,61,WHITC,10504,28.5,25,0.0,712.5,1997-04-11,1997-05-09,1997-04-18,59.13,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,true,White Clover Markets,Karl Jablonski,Owner,305 - 14th Ave. S. Suite 3B,Seattle,WA,98128,USA,(206) 555-4112,(206) 555-4115,2,Sirop d'érable,29,24 - 500 ml bottles,28.5,113,0,25,0,true,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",,Margaret,Peacock,Sales Representative,1993-05-03,Redmond,USA,Margaret Peacock,Federal Shipping,(503) 555-9931
1,7,61,WANDK,10513,28.5,15,0.2,342.0,1997-04-22,1997-06-03,1997-04-28,105.65,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,true,Die Wandernde Kuh,Rita Müller,Sales Representative,Adenauerallee 900,Stuttgart,,70563,GERMANY,0711-020361,0711-035428,2,Sirop d'érable,29,24 - 500 ml bottles,28.5,113,0,25,0,true,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",,Robert,King,Sales Representative,1994-01-02,London,UK,Robert King,Speedy Express,(503) 555-9831
2,3,61,PICCO,10530,28.5,20,0.0,570.0,1997-05-08,1997-06-05,1997-05-12,339.22,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,true,Piccolo und mehr,Georg Pipps,Sales Manager,Geislweg 14,Salzburg,,5020,AUSTRIA,6562-9722,6562-9723,2,Sirop d'érable,29,24 - 500 ml bottles,28.5,113,0,25,0,true,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",,Janet,Leverling,Sales Representative,1992-04-01,Kirkland,USA,Janet Leverling,United Package,(503) 555-3199
3,7,61,GODOS,10550,28.5,10,0.1,256.5,1997-05-28,1997-06-25,1997-06-06,4.32,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,true,Godos Cocina Típica,José Pedro Freyre,Sales Manager,"C/ Romero, 33",Sevilla,,41101,SPAIN,(95) 555 82 82,,2,Sirop d'érable,29,24 - 500 ml bottles,28.5,113,0,25,0,true,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",,Robert,King,Sales Representative,1994-01-02,London,UK,Robert King,Federal Shipping,(503) 555-9931
1,2,61,ERNSH,10595,28.5,120,0.25,2565.0,1997-07-10,1997-08-07,1997-07-14,96.78,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,true,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,AUSTRIA,7675-3425,7675-3426,2,Sirop d'érable,29,24 - 500 ml bottles,28.5,113,0,25,0,true,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",,Andrew,Fuller,"Vice President, Sales",1992-08-14,Tacoma,USA,Andrew Fuller,Speedy Express,(503) 555-9831
3,7,61,SIMOB,10642,28.5,20,0.2,456.0,1997-08-22,1997-09-19,1997-09-05,41.89,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark,true,Simons bistro,Jytte Petersen,Owner,Vinbæltet 34,Kobenhavn,,1734,DENMARK,31 12 34 56,31 13 35 57,2,Sirop d'érable,29,24 - 500 ml bottles,28.5,113,0,25,0,true,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",,Robert,King,Sales Representative,1994-01-02,London,UK,Robert King,Federal Shipping,(503) 555-9931
2,4,61,RANCH,10716,28.5,10,0.0,285.0,1997-10-24,1997-11-21,1997-10-27,22.57,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina,true,Rancho grande,Sergio Gutiérrez,Sales Representative,Av. del Libertador 900,Buenos Aires,,1010,ARGENTINA,(1) 123-5555,(1) 123-5556,2,Sirop d'érable,29,24 - 500 ml bottles,28.5,113,0,25,0,true,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",,Margaret,Peacock,Sales Representative,1993-05-03,Redmond,USA,Margaret Peacock,United Package,(503) 555-3199
2,8,61,MEREP,10724,28.5,5,0.0,142.5,1997-10-30,1997-12-11,1997-11-05,57.75,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,true,Mère Paillarde,Jean Fresnière,Marketing Assistant,43 rue St. Laurent,Montréal,Québec,H1J 1C3,CANADA,(514) 555-8054,(514) 555-8055,2,Sirop d'érable,29,24 - 500 ml bottles,28.5,113,0,25,0,true,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",,Laura,Callahan,Inside Sales Coordinator,1994-03-05,Seattle,USA,Laura Callahan,United Package,(503) 555-3199
