shipper_id,employee_id,product_id,customer_id,order_id,prix_unitaire,quantite,discount,sous_total,order_date,required_date,shipped_date,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,is_shipped,customer_company_name,customer_contact_name,customer_contact_title,customer_address,customer_city,customer_region,customer_postal_code,customer_country,customer_phone,customer_fax,category_id,product_name,supplier_id,quantity_per_unit,product_unit_price,units_in_stock,units_on_order,reorder_level,discontinued,en_stock,category_name,category_description,picture,employee_first_name,employee_last_name,employee_title,employee_hire_date,employee_city,employee_country,employee_full_name,shipper_name,shipper_phone
3,8,29,GROSR,10268,99.0,10,0.0,990.0,1996-07-30,1996-08-27,1996-08-02,66.29,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,DF,1081,Venezuela,true,GROSELLA-Restaurante,Manuel Pereira,Owner,5ª Ave. Los Palos Grandes,Caracas,DF,1081,VENEZUELA,(2) 283-2951,(2) 283-3397,6,Thüringer Rostbratwurst,12,50 bags x 30 sausgs.,123.79,0,0,0,1,false,Meat/Poultry,Prepared meats,,Laura,Callahan,Inside Sales Coordinator,1994-03-05,Seattle,USA,Laura Callahan,Federal Shipping,(503) 555-9931
1,8,29,COMMI,10290,99.0,15,0.0,1485.0,1996-08-27,1996-09-24,1996-09-03,79.7,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,05432-043,Brazil,true,Comércio Mineiro,Pedro Afonso,Sales Associate,"Av. dos Lusíadas, 23",Sao Paulo,SP,05432-043,BRAZIL,(11) 555-7647,,6,Thüringer Rostbratwurst,12,50 bags x 30 sausgs.,123.79,0,0,0,1,false,Meat/Poultry,Prepared meats,,Laura,Callahan,Inside Sales Coordinator,1994-03-05,Seattle,USA,Laura Callahan,Speedy Express,(503) 555-9831
3,8,29,OLDWO,10305,99.0,25,0.1,2227.5,1996-09-13,1996-10-11,1996-10-09,257.62,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,true,Old World Delicatessen,Rene Phillips,Sales Representative,2743 Bering St.,Anchorage,AK,99508,USA,(907) 555-7584,(907) 555-2880,6,Thüringer Rostbratwurst,12,50 bags x 30 sausgs.,123.79,0,0,0,1,false,Meat/Poultry,Prepared meats,,Laura,Callahan,Inside Sales Coordinator,1994-03-05,Seattle,USA,Laura Callahan,Federal Shipping,(503) 555-9931
3,8,29,PERIC,10354,99.0,4,0.0,396.0,1996-11-14,1996-12-12,1996-11-20,53.8,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,05033,Mexico,true,Pericles Comidas clásicas,Guillermo Fernández,Sales Representative,Calle Dr. Jorge Cash 321,México D.F.,,05033,MEXICO,(5) 552-3745,(5) 545-3745,6,Thüringer Rostbratwurst,12,50 bags x 30 sausgs.,123.79,0,0,0,1,false,Meat/Poultry,Prepared meats,,Laura,Callahan,Inside Sales Coordinator,1994-03-05,Seattle,USA,Laura Callahan,Federal Shipping,(503) 555-9931
3,4,29,BLONP,10360,99.0,35,0.0,3465.0,1996-11-22,1996-12-20,1996-12-02,131.7,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,true,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,"24, place Kléber",Strasbourg,,67000,FRANCE,88.60.15.31,88.60.15.32,6,Thüringer Rostbratwurst,12,50 bags x 30 sausgs.,123.79,0,0,0,1,false,Meat/Poultry,Prepared meats,,Margaret,Peacock,Sales Representative,1993-05-03,Redmond,USA,Margaret Peacock,Federal Shipping,(503) 555-9931
2,8,29,SPLIR,10369,99.0,20,0.0,1980.0,1996-12-02,1996-12-30,1996-12-09,195.68,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,true,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,P.O. Box 555,Lander,WY,82520,USA,(307) 555-4680,(307) 555-6525,6,Thüringer Rostbratwurst,12,50 bags x 30 sausgs.,123.79,0,0,0,1,false,Meat/Poultry,Prepared meats,,Laura,Callahan,Inside Sales Coordinator,1994-03-05,Seattle,USA,Laura Callahan,United Package,(503) 555-3199
1,4,29,ERNSH,10382,99.0,14,0.0,1386.0,1996-12-13,1997-01-10,1996-12-16,94.77,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,true,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,AUSTRIA,7675-3425,7675-3426,6,Thüringer Rostbratwurst,12,50 bags x 30 sausgs.,123.79,0,0,0,1,false,Meat/Poultry,Prepared meats,,Margaret,Peacock,Sales Representative,1993-05-03,Redmond,USA,Margaret Peacock,Speedy Express,(503) 555-9831
3,1,29,EASTC,10400,99.0,21,0.0,2079.0,1997-01-01,1997-01-29,1997-01-16,83.93,Eastern Connection,35 King George,London,,WX3 6FW,UK,true,Eastern Connection,Ann Devon,Sales Agent,35 King George,London,,WX3 6FW,UK,(171) 555-0297,(171) 555-3373,6,Thüringer Rostbratwurst,12,50 bags x 30 sausgs.,123.79,0,0,0,1,false,Meat/Poultry,Prepared meats,,Nancy,Davolio,Sales Representative,1992-05-01,Seattle,USA,Nancy Davolio,Federal Shipping,(503) 555-9931
2,4,29,SAVEA,10440,99.0,24,0.15,2019.6,1997-02-10,1997-03-10,1997-02-28,86.53,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,true,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,ID,83720,USA,(208) 555-8097,,6,Thüringer Rostbratwurst,12,50 bags x 30 sausgs.,123.79,0,0,0,1,false,Meat/Poultry,Prepared meats,,Margaret,Peacock,Sales Representative,1993-05-03,Redmond,USA,Margaret Peacock,United Package,(503) 555-3199
3,1,29,VAFFE,10465,99.0,18,0.1,1603.8,1997-03-05,1997-04-02,1997-03-14,145.04,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,true,Vaffeljernet,Palle Ibsen,Sales Manager,Smagsloget 45,Århus,,8200,DENMARK,86 21 32 43,86 22 33 44,6,Thüringer Rostbratwurst,12,50 bags x 30 sausgs.,123.79,0,0,0,1,false,Meat/Poultry,Prepared meats,,Nancy,Davolio,Sales Representative,1992-05-01,Seattle,USA,Nancy Davolio,Federal Shipping,(503) 555-9931
3,6,29,SAVEA,10510,123.79,36,0.0,4456.44,1997-04-18,1997-05-16,1997-04-28,367.63,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,true,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,ID,83720,USA,(208) 555-8097,,6,Thüringer Rostbratwurst,12,50 bags x 30 sausgs.,123.79,0,0,0,1,false,Meat/Poultry,Prepared meats,,Michael,Suyama,Sales Representative,1993-10-17,London,UK,Michael Suyama,Federal Shipping,(503) 555-9931
2,2,29,WARTH,10583,123.79,10,0.0,1237.9,1997-06-30,1997-07-28,1997-07-04,7.28,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,true,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Torikatu 38,Oulu,,90110,FINLAND,981-443655,981-443655,6,Thüringer Rostbratwurst,12,50 bags x 30 sausgs.,123.79,0,0,0,1,false,Meat/Poultry,Prepared meats,,Andrew,Fuller,"Vice President, Sales",1992-08-14,Tacoma,USA,Andrew Fuller,United Package,(503) 555-3199
2,4,29,THECR,10624,123.79,6,0.0,742.74,1997-08-07,1997-09-04,1997-08-19,94.8,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA,true,The Cracker Box,Liu Wong,Marketing Assistant,55 Grizzly Peak Rd.,Butte,MT,59801,USA,(406) 555-5834,(406) 555-8083,6,Thüringer Rostbratwurst,12,50 bags x 30 sausgs.,123.79,0,0,0,1,false,Meat/Poultry,Prepared meats,,Margaret,Peacock,Sales Representative,1993-05-03,Redmond,USA,Margaret Peacock,United Package,(503) 555-3199
